score;app;review;label
1;Gojek;kalo memang ga dapat driverrrr ya cari lagi drivernyaaaa masa kita udah nunggu tau2 di cancel cuman gara2 gada driver lagian masih belum jam malem masih jam 7 malam loh tadi pesannya;1
3;Maxim;murah tapi nda bisa non tunai ada fiturnya tapi nda bisa dipakai karna driver tidak pakai non tunai maps sulit kalau cari lokasi;0
2;Grab;tolong grabcar xl kenapa hilang grab car new plus terlalu mahal mohon koreksi untuk grabcar xl;1
4;Grab;saya sengaja milih ongkir yang agak murah tapi malah error nah pas saya milih ongkir yang mahal kenapa malah lancar padahal sinyal bagus waktu saya pilih ongkir yang murah;1
5;Grab;terimakasih dengan adanya grab sangat membantu dan memberikan kemudahan dalam perjalanan kepada setiap orang yang telah membutuhkan nya;1
5;Gojek;aplikasi nya sudah bagusbanyak fitur dan animasi yang menarik menurut saya aplikasi ojol paling bagus adalah gojekmungkin perlu ditingkatkan lagi secara manajemen dan juga efektifitas operasional sehingga harga sahamnya bisa naik;1
5;Maxim;assalamualaikum bagi kk admin driver saya tinggal di padang kota sering dengar keluhan dari driver maxim nya di karna tempat penarikan uang ewallet nya tidak ada yg terdaftar di khusus padang kota kasian driver nya;0
4;Grab;perdana down loadpesan grab careh malah suruh d batalkan aplikasi k offline sajamana lebih mahal lg dr grabmohon buat driverjangan memanfaatkan keadaanmana orang baru mana langgan;1
3;Grab;terkadang mendapatkan pengemudi ojek online yang terlalu jauh bahkan didapatkan dari tempat tujuan kurang optimal dalam mendapatkan pengemudi yang dekat;1
1;Gojek;sering dapet driver manja padahal titik jemput 2km tapi di cancel terus udah 5 kali ada yang ga di bales waktu di chat ada yang nunggu lama padahal ga dateng dateng al hasil waktunya lama banget buat nunggu 1jam nunggu driver padahal lagi buru buru;0
2;Gojek;apps bikin ga enak hati kadang driver udah datang tapi kita gajadi berangkat atau tiba tiba hujan dulu bisa si driver jalanin aja tanpa penumpang seengganya kita ga ada perasaan ga enak sekarang gabisa dan bikin driver jadi ngamuk ke customer;1
4;Gojek;drivernya bagus ramah dan cepat cuma hampir 5 hari saya ga pakai karena tidak bisa masuk akun karena alasan jaringan pdhl jaringan saya lancar gojek tolong perbaiki aplikasinya yah terimakasih;0
5;Maxim;aku suka sama bapa nya lemah lembut sopan baik banget enak bawa motor nya pelan gitu thee besttt buat bapa semoga dapet menumpang banyak semoga lancar rezeki nya aamiin;1
1;Maxim;gak bisa dicancel dichat pun gk bisa gak seperti aplikasi lain kasian drivernya tambahin menu chat kek di aplikasinya;0
1;Gojek;ga pernah telat bayar paylater malah di block paylater nya tanpa pemberitahuan terlebih dahulu chat ke gojeknya malah robot yg jawab kecewa bgt udah mending uninstall ajaa;0
5;Gojek;semuanya juga bagus aman cepet ngambil drivernya apk juga ringan untuk hp harganya juga murahh apalagi sayaa anak sekolah pertahanin yawh;1
5;Gojek;lebih hemat dari yg laen pasti nya trs bnyk pula driver nya kepuasan anda adalah tujuan kami itulah gojek;1
1;Grab;knpa cari sopir grb tujuan rs pon itu susah nya ampun banget kebanyakan sopir grb nya langsung dicancel;1
1;Grab;makin kesini makin berat buka aplikasi lama loading ny ga kaya dulu driver juga kadang suka pake motor ga sesuai plat nomer yang terdaftar;1
3;Grab;sangat membantu tapi sering saya temui driver yang meminta bayaran lebih atau kita memesan 2 tempat tetapi baru sampai satu tempat sudah di tandai selesai perjalanan usahakan pihak grab menyediakan fitur block driver tq;0
3;Maxim;pengemudi angelinus yos bernad reshsy dengan motorcycle warna hijau tua nopol eb2319ed selamat menikmati perjalanan anda rating 495;1
1;Gojek;banyak mobildriver tapi nggak ada yang respon entah aplikasinya yanh kurang bagus atau memang drivernya yang tidak profesional;1
5;Grab;sangat membantu sekali untk kita2 yg pngn aktifitas tp terkendala hujan solusinya ya grabcar mksh grab;1
1;Grab;customer yang platinum ya jangan dikasi ke driver yang bintang nya 49 dong gimana sih buat sistemnya;1
5;Gojek;gojek tolong buat fitur memberi tip ke driver saya kemarin mau memberi tip ga sengaja keluar terus gabisa ngasih tip lagi;1
5;Grab;driver nya baik karena pas hujan menyediakan jas hujan jadi perjalanan sy tidak terhambatjadi tepat waktu terima kasih semoga sehat selalu dapat rejeki banyak yang berkahi;1
1;Maxim;aneh banget pengemudi nya anehaneh aplikasi aneh waktu tunggu di aplikasi 10 menit dirungguin 10 menit berganti tulisan dricer akan segera sampai padahal driver masih sangat jauh alhasil nunggu driver sampai 40 menit mau di cancep gaenak sama driver nya;0
5;Gojek;yg pada kasih bintang jelek gk usah pke gojekbanyak bacot semua gk tau dirinaik ojek pangkalan sono;1
1;Gojek;jelek bangettttt susah dpt gojek pdhl di sekitar banyak malah dapet yg jauh jauh jarang ada promo perjalanan dekt aja malah dimahal mahalin;1
1;Gojek;sangat mengecewakan gojek di area tuluangagung saat jam 5 soregak ada satu pun yg dapat gojek carmotor;0
1;Grab;susah cari driver pas temen gw cewek yang cari langsung dapat padahal kita baren aplikasi aneh;1
1;Gojek;saya di ban dari gojek karena cancel oke aku salah apa gk bisa balik lagi padahlkan aku udh pakek ktp mana bisa buat akun baru lagi klau gk bisa ywd pilihanku sisah 1 berarti grab;0
1;Gojek;susah dpt driver go car yg baik di apk ini singkat crita pesen gocar xl dpt mobil yg kursi blkng kcil parahhhh;1
5;Maxim;mantab coi maxim murah bet murah driver nya juga cepet nyampe nya terus sampai ke tujuan dengan cepat dan selamat mantab maxim lebih bagus dari gojek;1
1;Gojek;kenapasih driver skrg ga bsa bgt di andalinsusah bgt dptnya heran pd gamau dpt rejeki ya;1
1;Maxim;menu pencarian tujuan masih kurang lengkap masa sekelas bandara internasional tidak ketemu di aplikasi maxim aneh kan;0
1;Gojek;driver banyak alesanya penuh biar bisa nambah layanan prioritas 3000 baru bisa dapat driver gini kok konsumen bener sebagian pada kabur kasian drivernya banyak yang nongkrong;1
2;Gojek;khusus jember mobil kotor bau dan tidak nyaman tolong d ada cek fisik kendaraan secara berkala;1
1;Gojek;jika hujan lama sekali dapat drivernya padahal udah relain pake tarif besar tapi gaada beda nya;1
1;Gojek;pesan gocar tidak ada yg mau jemput karna argonya kecil pesan motor tidak mau jemput karna jalurnya macet pusing saya padahal gojek termasuk mahal dari yg lain pakai ini pas promo saja;1
1;Gojek;mahal di pajak murah di ongkos drivernya gak pake tes apa2 banyak driver maksa minta tip;1
4;Maxim;kok driver maxim pada bawel ya ga pada santuy seperti driver go kalau mau kesejahteraan jangan jadi ojol yang udah ga ada pilihan mentok kerja di perusahaan atau usaha baim kalau mau hidup makmur;1
1;Gojek;tolong dong drivernya jangan so masa saya tiap mesan pas hujan gaada yg mau ambil jdi bingung saya klo lg urgent pas hujan gaada yg mau ambil pdhl biar ada ojol gni bisa mempermudahkan ternyata nggak kecewa;1
5;Maxim;kerenn pelayanan drivernya hujan deras macet tetap dijalankan dengan baik tanpa mengeluh mksih bang driver akhirnya sampai tujuan juga;1
1;Gojek;pesan gocar sampe berjam nggak ada yang mau padahal banyak driver di sekitar apa mungkin karna argo kecil jadi pada ga mau ambil kecewa aja sih sama apps ini bukannya memudahkan tapi malah gajelas;1
3;Gojek;bintangnya jadi 3 dulu ya gojek enak banget kalo urusan makan tapi kalo gocar sih tidak worth hari ini saya dicancel 6 kali sama mitranya;1
1;Maxim;aplikasi sampah driver nya urakan tidak ada perlindungan untuk konsumen penipuan argo driver muter2 ga jelas padahal rute cepat ada sengaja supaya biaya mahal mau di report tapi manajemen ribet sangat tidak praktis kalo bisa bintang 0;1
2;Gojek;saya menyarankan untuk melakukan verifikasi jika ingin memesan dua ojek karna tanpa verifikasi selalu ke pesan dua ojek sedangkan saya ingin memesan satu;0
2;Gojek;bisa di filter lagi ga driver2nya pihak gojek entah mtr atau mobil kalo lagi hujan susah parah tarif naik 50;1
5;Gojek;bagusminta tolong lebih banyak promo untuk gocar sama goride comfort supaya bisa menikmati perjalanan dengan hemat dan nyaman terima kasih;1
4;Gojek;kita tau semua itu gak ada yang sempurna sedikit pengalaman yang agak mengganggu hati salah satu oknum ojek yang mungkin harus nya nggak terjadi lagi bohong perihal tarif kalo offline lebih mahal ongkos nya mas ojek said;1
2;Gojek;ini tolong bener kacau selalu kacaunya apalagi gocar kalau emang lagi nganter penumpang driver nya itu ga usah ambil penumpang dulu coy plis lah lama kami nunggu tolong di perbaiki lagi;1
1;Gojek;lama dapet driver estimasi 30 40 menit udah 2 jam ga sampe sampe kacau chat bantuan berbelit belit;0
4;Gojek;lumayan tapi mohon untuk tujuan maps nya tolong lebih di perjelas lagi masak saya mau ke stasiun kepanjen malang malah tidak ada di maps gojek;0
1;Gojek;susah banget nyari driver sekarang sering di cancel apa lagi gocar sering banget cancel entah kenapa sekarang susah banget;1
5;Gojek;saya suka aplikasi gojekdengan aplikasi gojek saya bisa memesan apa saja yang saya mau terimakasih gojek sudah hadir di hidupku;1
3;Gojek;maaf masih kasih bintang 3 karena menurut saya masih kurang di masalah verifikasi wajah padahal sudah sesuai dengan petunjuk masih dibilang tidak sesuai mohon untuk di tanggapi dari pihak gojek;0
5;Maxim;info untuk management maxim untuk driver pakai aplikasasi yang mana yaa di playstore ada maxim driver dan taxsee driver mohon petunjuk;0
4;Gojek;gojek punya menu gocar hemat tapi kenyataannya jarang bahkan gak pernah bisa digunakan karena nanti akan dirancel berulang kali oleh driver mending tidak usah dimasukkan ke option agar tidak membuang waktu pelanggan;0
1;Gojek;ada orang tak dikenal berbicara sangat tidak sopan dan melecehkan saya melalui chat di aplikasi gojek what the hell;0
5;Grab;saya adalah pelanggan grab baik motor maupun mobil lumayan cepat utk mendapatkan driver saran saja utk grabcar alangkah baiknya mobil diberi stiker grab supaya pelanggan tau kalo itu adalah grabcar jd bs lebih mempermudah dan mempercepat waktu;1
2;Gojek;gojek makin kesini isinya banyak driver males ujan gk gede amat offbid jarak gk jauh amat jg suka gk mau ambil alesan mode hemat lah lu pada butuh duit gak sih;1
1;Grab;setelah saya tahu ternyata grab memotong penghasilan driver sungguh keterlaluan driver grab bagaikan di jadikan sapi perah oleh aplikator;1
3;Grab;tolong untuk admin driver nya di ajari kalo scene qris nya hilang dan cara mengatasinya terima kasih;0
1;Grab;aplikasi diperbaharui mengapa malah gembel sering bikin ngelag hp sudah restart hp tetep aje crack padahal aplikasi lain lancar;0
1;Gojek;klw pagi selalu capek nungguin drivernya dapat yg dekat dicancel mulu giliran dapat jauh nya minta ampunsial;1
1;Gojek;sedih saya melihat drivernya saya bayar 13rb tapi yang diterima ternyata cuma 8rb tolong perusahaannya lebih memperhatikan drivernya;1
1;Gojek;klu gk niat ngasih promo gk usah sok masang promo buat user ujungnya gk dapet driver stelah berjam nunggu;1
1;Gojek;tiap pesen go ride selalu lama dapetnya mau ujan ato engga selalu lama nunggu sampe setengah jam lebih juga ngga dapet dapet ngga rekomen buat yang lagi dikejar waktu perbaiki tuh yang suka matiin aplikasi;0
5;Maxim;pengemudi joe rumtily dengan motorcycle warna merah tua nopol de6151na selamat menikmati perjalanan anda rating 495;1
1;Gojek;berhenti lah mengkotakkotakan driver karena driver juga bagian dari rakyat indonesia hentikan semua program yang jelas merugikan mitra anda sebelum pemerintah turun tangan memaksa kalian gojek dahulu lebih memanusiakan mitra di bandingkan gojek sekarang;1
1;Maxim;driver nya ngga taat aturan lalu lintas udah tau macet eh dia nyelonong hampir nabrak orang dikasih tau malah marah aneh;1
1;Grab;tolong ya untuk grab tolong drivernya di wajibkan punya uang kembalian costumer jadi rugi kalo setiap hari nggak di kasih uang kembali dengan alasan nggak ada uang ribuan sesekali nggak masalah tapi kalo tiap hari ya mikir aja jadi males pake grab lagi;0
1;Grab;sudah pesen ditanyain driver titik jemput sudah sesuai tiba2 dibatalkan gak ada informasi apa2 dari driver dan akhirnya terlanjur terlambat tidak bisa berangkat terima kasih grab;0
1;Grab;gabisa di batalin grab datang terus orang nya beda beda otomatis lempar driver lain padahal driver pertama yang lambat tidak ada respon selama 1 jam lebih akhirnya pake apk lain;0
1;Gojek;gocar suka pilih pilih perjalan penumpang harusnya semua penumpang wajib di ambil jang di pilih pilih rute tujuannya;1
5;Maxim;menurut ku sih worth it bgttt cuman utk akses lokasi ny masih kurang memadai tidak semua lokasi dapat di akses utk yg lain ny sudah bagus dan tarif ny pun sgttt ramah di kntong dpt brsaing good job maxim semoga makin sukses;0
1;Gojek;makin kesini makin sampah ni gojek saya udah nunggu lama buat driver nya waktu nya udah di lokasi penjemputan malah tiba di batalkan padahal saya ga ada ngebatalin driver nya gara anda saya jadii telat;1
5;Gojek;saya selalu pakai apk gojek semuanya supir ramah tamah dan selalu harganya terjangkau alias murah dari yang lainnya selalu ada promo;1
3;Grab;tolong dong masa udah 1 bulan lebih tiap chat driver selalu mengirim bener2 gak bs chat sama sekali sering bgt dicancel driver krn gak bs bales chat mau nelfon keburu dicancel masa diupdate malah jadi sampah gini;0
2;Grab;tolong di perhatikan lg untuk driver nya terutama saat hujan sudah menunggu lama lama driver se enaknya malah di batalin;1
1;Gojek;jelek dari segi pembayaran via debit kredit dan mastercard lainnya ketika mau dipake sukaa aja ada kalimat lagi diperbaiki tidak dapat menggunakan pembayaran via itu;0
5;Grab;kereeeen deeeh kebersihan keramahan pelayanan krn g ada kembalian driver memberi free luar biasa akhirnya rogoh2 dompet dan tas agar bisa bayar;1
1;Gojek;lama dapet driver padahal banyak banget di area mending gw pake apps lain selalu gini gojek gatau kenapa kecewa sumpah;1
5;Maxim;penjemputan sangat cepatmakasih udah mau nungguin sebentar dan anterin k tempat tujuan dengan selamatmas ojol nya ramah jugasehat dan semangat terus;1
1;Grab;buat driver kalo mau narik sediain dulu kembalian jangan nyusahin udah mah gamau nukerin malah diem;1
1;Gojek;aplikasi jadi bug ketika sudah di update tidak ada voucher yang muncul padahal saya gojek plus tapi tanda vouchernya menghilang;0
1;Gojek;yang bener lah bikin repot doangjaringan full terusan bilang jaringan hilang dh gtu lola lagi makin kesini makin gaje aja gojek;0
5;Gojek;sangat membantu dalam urusan transportasi untuk ortu ku semoga senantiasa bertambah bagus lagi kedepannya good job;1
5;Maxim;terserah driver nya jadi miskin atau tidak makanya sekali kali jadi penumpang biar ngerasain enak tapi aplikasi ini sangat menguntungkan buat saya;1
1;Grab;keseringan driver gada kembalian padahal kami ini customer kalo tidak siap dgn kembalian jgn buka layananpenjualan;1
5;Maxim;ramahsabardan hati2 bawa penumpangmenjemput sampai ditempat walaupun tidak sesuai titik karena lokasi kami susah dpt titik yg tepatberpatokan saja sekolahkantor kelurahansehat2 semua driver sukacita bawa penumpang;1
5;Maxim;pelayanan terbaik driver sangat membantu hanya saja aplikasi error namun driver tetap menjalankan tugas nya dengan sangat baik terimakasih maxim;1
1;Grab;di tempat saya banyak driver rangkap gojekdan kebetulan selalu dapat driver yg utama gojeksombongturun matikan motor aja ga mau;1
2;Grab;trauma pake grab masa penumpang gatau jalan dimarah marahin ngejalaninnya ngebut gimana sih kecewa berat padahal udah percaya pake grab tapi malah dibuat kecewa;1
5;Maxim;sangat membantu di saat butuh bepergian terimah kasih maxime semoga tambah sukses terimah kasih pak supir bikenya juga;1
4;Gojek;cukup senang dan cukup baik cm kl pas butuh susah sekali dpt driver itu aja sih lainnya om;1
1;Gojek;susah banget cari gojekgocar pas hujan naikin gaji mereka biar gampang dapetnya emang harus selalu bintang 1 kasih rating gojek;1
4;Gojek;saran dong min kalo bisa pas pesen gojek mobil ada poto kendaraannya juga biar untuk orang tua bisa lebih waspada soale banyak banget sekarang driver nyuri penumpang driver lain kalo cuman jenis samanplat nomor buat orang tua kadang susah kalo poto lebih gampang;1
